name,price_type,rating,rating_count,url,click,view
meditativemysteries,demo,3.5,2.0,https://sidequestvr.com/app/442/meditative-mysteries,1.1k,7.6k
contentsmarketviewer,free,1.0,1.0,https://sidequestvr.com/app/1620/contentsmarketviewer,1.2k,27.9k
gorillagunners,demo,5.0,6.0,https://sidequestvr.com/app/9701/gorilla-gunners,590,1.5k
virtualspeech,free,3.0,2.0,https://sidequestvr.com/app/3628/virtualspeech,1.1k,3.3k
alienattack2,paid,5.0,1.0,https://sidequestvr.com/app/5601/alienattack2,1.1k,3.8k
bossfight-grenadier,demo,1.5,2.0,https://sidequestvr.com/app/250/bossfight-grenadier,1.1k,7.1k
arrowvr,free,4.0,4.0,https://sidequestvr.com/app/783/arrow-vr,852,7.1k
teleportscotland,paid,5.0,4.0,https://sidequestvr.com/app/5941/teleport-scotland,771,3k
bangsquash,paid,5.0,4.0,https://sidequestvr.com/app/1471/bangsquash,760,8k
let'sconnectvr,free,5.0,2.0,https://sidequestvr.com/app/5903/lets-connect-vr,960,12.3k
customhome:onepiecegoingmerry,free,5.0,1.0,https://sidequestvr.com/app/9655/custom-home-one-piece-going-merry,1.1k,3.2k
metalmultiball,paid,5.0,3.0,https://sidequestvr.com/app/3768/metal-multiball,859,7.5k
customhome:hollowknight-mantislords,free,4.67,3.0,https://sidequestvr.com/app/9684/custom-home-hollow-knight-mantis-lords,883,2.9k
meower,free,4.5,2.0,https://sidequestvr.com/app/891/meower,979,9.1k
apocalypserunnervr,paidprerelease,4.67,3.0,https://sidequestvr.com/app/3162/apocalypse-runner-vr,876,5.9k
vvcreator,free,3.5,2.0,https://sidequestvr.com/app/1370/vv-creator,1k,10.9k
turtlewalkers,free,5.0,7.0,https://sidequestvr.com/app/9177/turtle-walkers,453,1.3k
procarwash,paid,5.0,4.0,https://sidequestvr.com/app/10186/pro-car-wash,763,1.9k
xrconjuring,opensource,5.0,4.0,https://sidequestvr.com/app/5890/xr-conjuring,747,3.5k
colorconnect,paid,5.0,4.0,https://sidequestvr.com/app/5116/color-connect,745,4.4k
fakeornot,paid,5.0,3.0,https://sidequestvr.com/app/9486/fake-or-not,850,2k
historyofapainting-“what’sthepoint?”,free,5.0,1.0,https://sidequestvr.com/app/3511/history-of-a-painting-whats-the-point,1k,4.1k
wandsalliances,paid,5.0,5.0,https://sidequestvr.com/app/9189/wands-alliances,644,2.4k
gamerzlab,free,5.0,1.0,https://sidequestvr.com/app/4619/gamerz-lab,1k,5.3k
figureoutvr,demo,4.0,3.0,https://sidequestvr.com/app/1001/figureout-vr,896,5.1k
crazycroquet,paid,4.0,3.0,https://sidequestvr.com/app/3032/crazy-croquet,894,5.4k
projectwarpedpublicalpha,prerelease,5.0,2.0,https://sidequestvr.com/app/6111/project-warped-public-alpha,932,4.9k
unknownlands(alpharelease),free,4.6,5.0,https://sidequestvr.com/app/7471/unknown-lands-alpha-release,672,6.5k
ecarms,free,5.0,1.0,https://sidequestvr.com/app/5310/ec-arms,1k,8.1k
looseball,prerelease,4.0,1.0,https://sidequestvr.com/app/4460/looseball,1.1k,4.5k
bait!,free,4.67,3.0,https://sidequestvr.com/app/7264/bait,846,1.5k
vr-trainingsapplicationforfingeralphabet,demo,5.0,2.0,https://sidequestvr.com/app/1170/vr-trainingsapplication-for-finger-alphabet,923,5.3k
cleanshot,free,5.0,1.0,https://sidequestvr.com/app/8897/clean-shot,1k,2.9k
hollowmindzbeta-vrzombieshooter,paidprerelease,2.0,2.0,https://sidequestvr.com/app/8055/hollow-mindz-beta-vr-zombie-shooter,1k,4.2k
towertag,free,5.0,2.0,https://sidequestvr.com/app/9796/tower-tag,933,1.7k
cavedigger,paid,5.0,1.0,https://sidequestvr.com/app/7197/cave-digger,1k,3.1k
neonblastvr,paid,5.0,1.0,https://sidequestvr.com/app/3491/neon-blast-vr,1k,7.6k
passthroughhandplayground,free,5.0,1.0,https://sidequestvr.com/app/6957/passthrough-hand-playground,1k,2.6k
homevr,free,5.0,1.0,https://sidequestvr.com/app/7691/homevr,1k,5.7k
futbolstar-headshotedition,paid,4.33,3.0,https://sidequestvr.com/app/532/futbol-star-headshot-edition,848,7.9k
highschoolanatomyforquest,paid,4.67,3.0,https://sidequestvr.com/app/4930/high-school-anatomy-for-quest,827,3.2k
customhome:gantz,free,5.0,2.0,https://sidequestvr.com/app/3952/custom-home-gantz,908,4k
fireextinguishersimulator,paid,3.0,2.0,https://sidequestvr.com/app/1338/fire-extinguisher-simulator,987,3.2k
slimelifejunior,free,3.0,1.0,https://sidequestvr.com/app/5210/slimelifejunior,1k,8.1k
theviewer,free,5.0,2.0,https://sidequestvr.com/app/4840/theviewer,906,4k
appleclimbers,free,5.0,3.0,https://sidequestvr.com/app/8786/apple-climbers,809,2.1k
vrpigeons,paid,5.0,1.0,https://sidequestvr.com/app/6433/vr-pigeons,998,4.1k
relichunter,demo,5.0,3.0,https://sidequestvr.com/app/5815/relic-hunter,797,5.1k
noobrun,prerelease,4.5,4.0,https://sidequestvr.com/app/7737/noob-run,730,1.8k
rts:madelontuskassault,demo,5.0,5.0,https://sidequestvr.com/app/6845/rts-mad-elon-tusk-assault,594,7.3k
zerocaliber:reloaded,paid,2.0,1.0,https://sidequestvr.com/app/6598/zero-caliber-reloaded,1k,2k
virtualtolkien,free,2.75,4.0,https://sidequestvr.com/app/1432/virtual-tolkien,864,5k
fitrisvr,paid,5.0,3.0,https://sidequestvr.com/app/4961/fitris-vr,778,3.4k
surfacesinpassthrough,free,4.25,4.0,https://sidequestvr.com/app/6943/surfaces-in-passthrough,737,2.6k
cook-out,paid,3.0,2.0,https://sidequestvr.com/app/6262/cook-out,956,2.7k
surrealistapersistenceofmemoryvr,paid,4.5,4.0,https://sidequestvr.com/app/1694/surrealista-persistence-of-memory-vr,716,5.4k
cdplayground,prerelease,5.0,3.0,https://sidequestvr.com/app/8593/cdplayground,779,2.5k
elastic:handtrackingdemo,opensource,5.0,1.0,https://sidequestvr.com/app/792/elastic-hand-tracking-demo,975,3.3k
guerillawarfare,prerelease,4.6,5.0,https://sidequestvr.com/app/7803/guerilla-warfare,614,1.4k
customhome:ben10(nightime),free,4.0,2.0,https://sidequestvr.com/app/3880/custom-home-ben10-nightime,910,4.3k
interplaylearningskillmill,free,3.0,1.0,https://sidequestvr.com/app/4517/interplay-learning-skillmill,1k,3.2k
virtualwhiteboard,free,5.0,2.0,https://sidequestvr.com/app/1319/virtual-whiteboard,868,3.6k
ragdollrebellion,free,3.67,6.0,https://sidequestvr.com/app/9598/ragdoll-rebellion,632,2k
coldcase-thesecretoflostgoldenroom,paid,5.0,1.0,https://sidequestvr.com/app/2229/coldcase-the-secret-of-lost-golden-room,963,8.8k
customhome:twinpeaks,free,5.0,2.0,https://sidequestvr.com/app/4027/custom-home-twin-peaks,862,4.4k
browzy360°webbrowser,free,1.0,1.0,https://sidequestvr.com/app/9168/browzy-360-web-browser,1k,2.7k
finaldefenseline,free,5.0,1.0,https://sidequestvr.com/app/4843/final-defense-line,957,3.8k
airborne:thebeginning,paid,5.0,2.0,https://sidequestvr.com/app/7175/airborne-the-beginning,858,7.9k
candypuzzle,paid,4.67,3.0,https://sidequestvr.com/app/3719/candy-puzzle,775,5.3k
f*&ktrump,prerelease,3.09,11.0,https://sidequestvr.com/app/1606/fk-trump,374,5.2k
bodychargervr,paid,3.67,3.0,https://sidequestvr.com/app/5867/body-charger-vr,834,5k
vaderimmortal:episodeii,paid,4.5,2.0,https://sidequestvr.com/app/7198/vader-immortal-episode-ii,876,2.4k
angrybirdsvr:isleofpigs,paid,5.0,2.0,https://sidequestvr.com/app/7249/angry-birds-vr-isle-of-pigs,852,1.7k
kaijudecode-firstcontact-,free,5.0,1.0,https://sidequestvr.com/app/5825/kaiju-decode-first-contact,949,6k
strokeofmagic,free,5.0,3.0,https://sidequestvr.com/app/9293/stroke-of-magic,752,3.3k
ballgamebarrels,free,1.0,1.0,https://sidequestvr.com/app/4360/ballgame-barrels,1k,3.6k
humantouch,free,4.67,3.0,https://sidequestvr.com/app/8226/human-touch,768,2.5k
v20cricket,paid,5.0,3.0,https://sidequestvr.com/app/5959/v20-cricket,747,5k
wowdance,free,4.0,2.0,https://sidequestvr.com/app/2827/wow-dance,886,5.7k
youtubevr,free,4.0,1.0,https://sidequestvr.com/app/7295/youtube-vr,967,1.6k
dreamtangoascension,paid,4.86,7.0,https://sidequestvr.com/app/9408/dream-tango-ascension,381,2.5k
recurse:eternal(prototype),free,1.67,3.0,https://sidequestvr.com/app/3438/recurse-eternal-prototype,940,2.9k
monkechase,free,5.0,2.0,https://sidequestvr.com/app/9910/monke-chase,860,1.6k
matchfighter,free,4.67,6.0,https://sidequestvr.com/app/9061/match-fighter,478,3.9k
relaxteroids,free,5.0,3.0,https://sidequestvr.com/app/6002/relaxteroids,739,3.6k
runningamok[beta],free,5.0,1.0,https://sidequestvr.com/app/8204/running-amok-beta,939,3k
virtualrealityfablabstudy,free,5.0,2.0,https://sidequestvr.com/app/5430/virtual-reality-fab-lab-study,836,6.6k
gorillasports,free,5.0,3.0,https://sidequestvr.com/app/9337/gorillasports,739,2.3k
tinyholmes,free,5.0,3.0,https://sidequestvr.com/app/6877/tiny-holmes,735,6k
unknownterritory,free,3.0,2.0,https://sidequestvr.com/app/1559/unknown-territory,914,8k
vrcoolreader,free,2.25,4.0,https://sidequestvr.com/app/427/vr-cool-reader,852,3.5k
alienextractiondemo,free,3.0,1.0,https://sidequestvr.com/app/7164/alien-extraction-demo,971,4.6k
seasonsforestvr,prerelease,5.0,1.0,https://sidequestvr.com/app/3516/seasons-forest-vr,932,5.7k
soarinoverspringfield,free,4.67,3.0,https://sidequestvr.com/app/2461/soarin-over-springfield,750,3.5k
a102,paid,4.6,5.0,https://sidequestvr.com/app/5133/a102,570,3.9k
ragtag:arenademo,demo,5.0,1.0,https://sidequestvr.com/app/2459/ragtag-arena-demo,931,6.7k
carnivalquest,free,4.33,6.0,https://sidequestvr.com/app/1070/carnival-quest,510,3.5k
iexpectyoutodie2,paid,3.0,2.0,https://sidequestvr.com/app/6411/i-expect-you-to-die-2,910,2.1k
lacanvr,free,3.75,4.0,https://sidequestvr.com/app/3806/lacanvr,729,5.6k
customhome:goldeneye-damlevel,free,4.0,1.0,https://sidequestvr.com/app/4244/custom-home-goldeneye-dam-level,949,6.2k
syntheticbiology,free,4.0,1.0,https://sidequestvr.com/app/496/synthetic-biology,948,5.1k
hugescreenvr,free,3.5,4.0,https://sidequestvr.com/app/9766/huge-screen-vr,757,3.4k
magevr,paid,5.0,3.0,https://sidequestvr.com/app/3945/magevr,726,5.3k
oceanroute,free,4.0,1.0,https://sidequestvr.com/app/5512/oceanroute,946,5.2k
metalfrogsolid:roadtorevenge,paid,5.0,3.0,https://sidequestvr.com/app/8151/metal-frog-solid-road-to-revenge,725,4.2k
thecursedtemplevr,prerelease,4.8,5.0,https://sidequestvr.com/app/2093/the-cursed-temple-vr,543,2.4k
hand-trackingplayground(masterthesisstudy),free,2.5,2.0,https://sidequestvr.com/app/969/hand-tracking-playground-master-thesis-study,921,4.6k
relativityvr,free,4.0,2.0,https://sidequestvr.com/app/4620/relativity-vr,861,3.8k
hallwylmuseum,free,5.0,4.0,https://sidequestvr.com/app/1651/hallwyl-museum,619,3.4k
blackcarbon,free,5.0,1.0,https://sidequestvr.com/app/5353/blackcarbon,915,5.8k
voxmachinae,paid,4.4,5.0,https://sidequestvr.com/app/7319/vox-machinae,575,1.4k
selenavr,paidprerelease,4.67,3.0,https://sidequestvr.com/app/2949/selena-vr,734,4.6k
robotrunner(discontinued!),free,3.4,5.0,https://sidequestvr.com/app/8033/robot-runner-discontinued,672,2k
inthebeginning,prerelease,2.0,7.0,https://sidequestvr.com/app/684/inthebeginning,727,6.7k
moonvrhome,free,4.75,4.0,https://sidequestvr.com/app/9552/moon-vr-home,629,1.7k
constructovrdemo,demo,4.0,2.0,https://sidequestvr.com/app/408/constructovr-demo,843,6.4k
nocturne,prerelease,4.0,1.0,https://sidequestvr.com/app/5457/nocturne,919,5.2k
themerollercoastervr,paid,4.0,1.0,https://sidequestvr.com/app/3510/theme-roller-coaster-vr,921,6.8k
epiviosis,paid,4.67,3.0,https://sidequestvr.com/app/4452/epiviosis,718,5.8k
escapethedarkness,demo,5.0,1.0,https://sidequestvr.com/app/1990/escape-the-darkness,899,5k
howwindturbineworks,free,4.5,4.0,https://sidequestvr.com/app/1011/how-wind-turbine-works,637,3.2k
kleinstein,demo,4.33,9.0,https://sidequestvr.com/app/9824/kleinstein,216,2.2k
metaquestbrowser,free,3.0,2.0,https://sidequestvr.com/app/7294/meta-quest-browser,871,2.4k
trashgun,paid,5.0,4.0,https://sidequestvr.com/app/2859/trash-gun,591,3.7k
duckwaddlers,free,4.5,8.0,https://sidequestvr.com/app/8447/duck-waddlers,268,1.6k
pandemicbyprisms,paidprerelease,5.0,2.0,https://sidequestvr.com/app/2950/pandemic-by-prisms,788,5.4k
icecoldbeer,free,5.0,8.0,https://sidequestvr.com/app/9633/ice-cold-beer,187,873
liteboxer,free,2.0,2.0,https://sidequestvr.com/app/7490/liteboxer,910,2k
koalaclimbers,free,5.0,4.0,https://sidequestvr.com/app/8108/koala-climbers,586,1.8k
medievaldesigner,paid,4.0,1.0,https://sidequestvr.com/app/3816/medieval-designer,904,10.5k
virusvr(demolevel),demo,4.0,2.0,https://sidequestvr.com/app/654/virus-vr-demo-level,823,5k
vaderimmortal:episodeiii,paid,4.67,3.0,https://sidequestvr.com/app/7170/vader-immortal-episode-iii,701,1.9k
pandaplayground,free,4.0,1.0,https://sidequestvr.com/app/9187/panda-playground,896,1.9k
dreamward(beta),prerelease,3.5,2.0,https://sidequestvr.com/app/3559/dreamward-beta,836,9.2k
specialdrawingapplication,free,3.43,7.0,https://sidequestvr.com/app/7485/special-drawing-application,492,3.1k
godofriffs(demo),demo,5.0,5.0,https://sidequestvr.com/app/7625/god-of-riffs-demo,468,3k
basketchallenger,paid,5.0,2.0,https://sidequestvr.com/app/589/basket-challenger,767,5k
underground,free,4.0,3.0,https://sidequestvr.com/app/1226/underground,726,5.7k
aroundtheisland,free,3.0,1.0,https://sidequestvr.com/app/4826/around-the-island,905,4.4k
funnyland:amusementpark,paid,4.75,4.0,https://sidequestvr.com/app/9342/funnyland-amusement-park,587,1.9k
bonsai,free,4.5,2.0,https://sidequestvr.com/app/5296/bonsai,783,3.2k
musicvisualizer,free,4.5,2.0,https://sidequestvr.com/app/3363/music-visualizer,784,2.9k
refugevr,paid,5.0,4.0,https://sidequestvr.com/app/699/refugevr,563,4.2k
coolcrabz!,free,3.67,6.0,https://sidequestvr.com/app/8749/cool-crabz,521,1.6k
raceyourselves!,prerelease,4.0,1.0,https://sidequestvr.com/app/3250/race-yourselves,881,5k
audiowarpv006,free,5.0,4.0,https://sidequestvr.com/app/954/audio-warp-v006,560,2.1k
chalkbites:defibrillatorsimulator,paid,4.75,4.0,https://sidequestvr.com/app/1275/chalkbites-defibrillator-simulator,580,3.3k
kaputcommander(lab),free,4.67,3.0,https://sidequestvr.com/app/514/kaput-commander-lab,676,5k
vrclimbing,free,2.5,2.0,https://sidequestvr.com/app/984/vr-climbing,,
signvr:hackathon2020,demo,4.33,3.0,https://sidequestvr.com/app/1646/signvr-hackathon-2020,692,2.9k
educationxr,free,4.0,1.0,https://sidequestvr.com/app/3683/educationxr,871,4.3k
bread,free,5.0,3.0,https://sidequestvr.com/app/7131/bread,650,2.8k
classical1.91,paid,4.5,2.0,https://sidequestvr.com/app/1913/classical-191,768,9.2k
sensetower,free,5.0,8.0,https://sidequestvr.com/app/9715/sense-tower,150,849
vrpracticalshooting,paid,5.0,1.0,https://sidequestvr.com/app/5854/vr-practical-shooting,848,3.1k
pandaplayground,prerelease,5.0,5.0,https://sidequestvr.com/app/8504/panda-playground,447,1.7k
8bitescape,demo,3.0,2.0,https://sidequestvr.com/app/4962/8bit-escape,818,3.5k
8-bricks,free,5.0,1.0,https://sidequestvr.com/app/2661/8-bricks,839,4.8k
arizonaranger-demo,demo,5.0,2.0,https://sidequestvr.com/app/4445/arizona-ranger-demo,734,3.3k
gothru360panoramanavigator,free,1.67,3.0,https://sidequestvr.com/app/382/gothru-360-panorama-navigator,833,10.1k
"gospel-church,bible,jesus,prayer",free,5.0,6.0,https://sidequestvr.com/app/8391/gospel-church-bible-jesus-prayer,336,1.5k
roborecall:unplugged,paid,4.0,1.0,https://sidequestvr.com/app/7274/robo-recall-unplugged,851,1.7k
loamsandbox,free,4.67,3.0,https://sidequestvr.com/app/6507/loam-sandbox,649,3.9k
baconroll,paid,5.0,1.0,https://sidequestvr.com/app/3645/bacon-roll,828,8.3k
headpositionlocomotionforquakequest,free,3.5,2.0,https://sidequestvr.com/app/1589/head-position-locomotion-for-quakequest,789,6.6k
angrypigs,paid,4.67,3.0,https://sidequestvr.com/app/5578/angry-pigs,647,4.3k
setvr,paidprerelease,1.67,3.0,https://sidequestvr.com/app/961/setvr,828,6k
cakemouse,paid,3.0,1.0,https://sidequestvr.com/app/3530/cake-mouse,865,3.2k
customhome:codelyoko-lab-ifscl,free,4.67,3.0,https://sidequestvr.com/app/7705/custom-home-code-lyoko-lab-ifscl,645,2.1k
birdsshooter,free,1.0,1.0,https://sidequestvr.com/app/6007/birds-shooter,906,6.3k
lcevcdemo,free,5.0,4.0,https://sidequestvr.com/app/5781/lcevc-demo,525,3k
projectfairwinds,free,4.33,3.0,https://sidequestvr.com/app/4240/project-fairwinds,663,3.7k
nell:thetinymage,prerelease,5.0,2.0,https://sidequestvr.com/app/2245/nell-the-tiny-mage,722,6.6k
pokervr-multitabletournaments,free,4.0,1.0,https://sidequestvr.com/app/5406/poker-vr-multi-table-tournaments,843,2.7k
insomnia,paid,4.0,1.0,https://sidequestvr.com/app/7651/insomnia,841,3.3k
masterrunners,free,5.0,3.0,https://sidequestvr.com/app/8441/masterrunners,621,1.5k
artplunge,paid,4.0,2.0,https://sidequestvr.com/app/4846/art-plunge,761,2.5k
tombstone,demo,3.33,3.0,https://sidequestvr.com/app/962/tombstone,718,4.8k
lightbender,demo,3.33,3.0,https://sidequestvr.com/app/890/lightbender,717,3.5k
snowboardfunpark,paidprerelease,4.5,2.0,https://sidequestvr.com/app/9338/snowboard-funpark,742,1.9k
questbrightness,free,5.0,2.0,https://sidequestvr.com/app/2812/quest-brightness,715,2.8k
intubationtraining(demo),demo,5.0,1.0,https://sidequestvr.com/app/7690/intubation-training-demo,820,2.2k
ramcastle,paid,5.0,2.0,https://sidequestvr.com/app/5021/ramcastle,712,4.1k
utopiavr,demo,4.5,8.0,https://sidequestvr.com/app/8787/utopiavr,190,1.1k
cpr&basiclifesupport,paid,4.5,2.0,https://sidequestvr.com/app/3901/cpr-basic-life-support,728,2.1k
theroomvr:adarkmatter,paid,5.0,2.0,https://sidequestvr.com/app/6258/the-room-vr-a-dark-matter,707,1.6k
explosivevrbowhunting,paidprerelease,5.0,2.0,https://sidequestvr.com/app/7003/explosive-vr-bow-hunting,707,3.4k
mvmntdemo,demo,5.0,1.0,https://sidequestvr.com/app/5326/mvmnt-demo,806,4.7k
[beta]openbrush,prerelease,4.67,3.0,https://sidequestvr.com/app/9538/beta-open-brush,625,1.8k
zyliaconcerthall,free,1.0,1.0,https://sidequestvr.com/app/4156/zylia-concert-hall,885,3.2k
🪐outerwilds🌎tinyplanet|customhome,free,4.78,9.0,https://sidequestvr.com/app/5520/outer-wilds-tiny-planet-custom-home,42,13.3k
insectoids,paid,4.0,2.0,https://sidequestvr.com/app/6537/insectoids,741,3.8k
コミなびvr（cominavivr）,free,4.67,3.0,https://sidequestvr.com/app/5447/vrcominavi-vr,618,3.8k
rubemachinevr,demo,5.0,2.0,https://sidequestvr.com/app/4444/rube-machine-vr,697,3.2k
astralwind,prerelease,4.5,4.0,https://sidequestvr.com/app/3384/astralwind,536,3.1k
cybercityvr,paid,5.0,1.0,https://sidequestvr.com/app/7047/cyber-city-vr,796,6.4k
evaquantica,free,5.0,4.0,https://sidequestvr.com/app/3810/eva-quantica,494,5.9k
rhythmboom-alpha,free,5.0,3.0,https://sidequestvr.com/app/6305/rhythm-boom-alpha,594,3.5k
vrpong,prerelease,3.5,2.0,https://sidequestvr.com/app/3355/vr-pong,754,3.6k
toymuseum,free,4.33,3.0,https://sidequestvr.com/app/4509/toy-museum,634,2.1k
dogsvr,free,5.0,1.0,https://sidequestvr.com/app/8520/dogs-vr,793,3.1k
theclimb,paid,5.0,1.0,https://sidequestvr.com/app/7146/the-climb,792,1.5k
customhome:thewitcher-yennefersroomwithgeralt,free,4.0,1.0,https://sidequestvr.com/app/3936/custom-home-the-witcher-yennefers-room-with-geralt,810,5.2k
sharkswim,free,3.86,7.0,https://sidequestvr.com/app/8325/shark-swim,350,1.9k
teletennis,paidprerelease,5.0,2.0,https://sidequestvr.com/app/5173/tele-tennis,688,3.1k
monsterjunctionvr,paid,5.0,3.0,https://sidequestvr.com/app/5346/monster-junction-vr,587,4.7k
realmofthefallen,demo,5.0,2.0,https://sidequestvr.com/app/7790/realm-of-the-fallen,693,3.2k
covid-19virus(hand-tracking),prerelease,5.0,1.0,https://sidequestvr.com/app/2182/covid-19-virus-hand-tracking,786,7.1k
blöcks,demo,5.0,1.0,https://sidequestvr.com/app/673/blocks,785,4.3k
customhome:wow-lion'sprideinn,free,3.0,2.0,https://sidequestvr.com/app/4442/custom-home-wow-lions-pride-inn,760,5.1k
quarantinequesthandtracking:vrhackathon2020,demo,3.0,1.0,https://sidequestvr.com/app/1639/quarantine-quest-handtracking-vr-hackathon-2020,819,4.3k
somewhere,free,3.0,1.0,https://sidequestvr.com/app/5550/somewhere,820,3.1k
audiotrip,paid,4.8,5.0,https://sidequestvr.com/app/6270/audio-trip,398,1.4k
customhome:brutalismloft(summer),free,5.0,1.0,https://sidequestvr.com/app/3885/custom-home-brutalism-loft-summer,778,4.4k
shadowswamptavern,free,3.0,2.0,https://sidequestvr.com/app/5770/shadow-swamp-tavern,757,2.7k
absolutegravity,paid,5.0,1.0,https://sidequestvr.com/app/6370/absolute-gravity,776,2.5k
rewelliostroketherapy,free,1.0,1.0,https://sidequestvr.com/app/4659/rewellio-stroke-therapy,856,2.6k
vrkaleidoscope,free,5.0,3.0,https://sidequestvr.com/app/703/vr-kaleidoscope,574,1.7k
journeyofthegods-demo,free,4.0,1.0,https://sidequestvr.com/app/7292/journey-of-the-gods-demo,794,2.9k
levitate,free,4.5,2.0,https://sidequestvr.com/app/8197/levitate,692,4.4k
didimovrshowcase(beta),free,4.5,2.0,https://sidequestvr.com/app/7656/didimo-vr-showcase-beta,692,3.6k
cookiegardeningdemo,demo,4.33,3.0,https://sidequestvr.com/app/2730/cookie-gardening-demo,606,3.7k
kingdomofaramos,free,4.5,2.0,https://sidequestvr.com/app/6793/kingdom-of-aramos,685,4.7k
2-plydeliveryservice-firstdelivery,free,1.5,2.0,https://sidequestvr.com/app/975/2-ply-delivery-service-first-delivery,803,6.1k
discovergod,free,4.17,6.0,https://sidequestvr.com/app/1201/discover-god,362,4.1k
antswondertests,free,4.0,6.0,https://sidequestvr.com/app/8604/ants-wonder-tests,382,985
oshasafetysimulator,paid,4.0,2.0,https://sidequestvr.com/app/1345/osha-safety-simulator,702,3.7k
ratattacks!,free,4.75,4.0,https://sidequestvr.com/app/8297/rat-attacks,483,1.2k
skategirldestroystheuniverse(timeddemo),free,5.0,1.0,https://sidequestvr.com/app/5192/skategirl-destroys-the-universe-timed-demo,762,4k
cosmoscrashvr,paid,5.0,1.0,https://sidequestvr.com/app/4984/cosmos-crash-vr,761,6.1k
dysondemovr,free,5.0,1.0,https://sidequestvr.com/app/5883/dyson-demo-vr,761,4.7k
vaultofstars-demo,free,3.5,2.0,https://sidequestvr.com/app/7000/vault-of-stars-demo,720,2.5k
dogerush,free,5.0,4.0,https://sidequestvr.com/app/9103/doge-rush,461,1.4k
